Niño,Grupo,Edad,Emparejamiento_emocion_RC,Emparejamiento_emocion_TR,Memoria_emocion_RC,Memoria_emocion_TR,Emparejamiento_identidad_RC,Emparejamiento_identidad_TR,Memoria_identidad_RC,Memoria_identidad_TR,emocion emp,emocion mem,pre/post,Tipo emp emoción,Omisión emp emoción,Comisión emp emoción,Tipo mem emoción,Omisión mem emoción,Comisión mem emoción,Tipo emp identidad,Omisión emp identidad,Comisión emp identidad,Tipo mem identidad,Omisión mem identidad,Comisión mem identidad
ALJ10M,Grupo emoción,10,0,1.709586338,1,1.378627065,1,1.526629157,1,1.014191024,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,2.464180515,1,1.417912429,1,1.39457809,1,0.738674756,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,3.350009284,0,1.112817383,1,2.110469926,1,1.933900642,Tristeza,Alegría,Post,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,1.611465877,1,1.769665185,0,1.890291753,0,,Alegría,Tristeza,Post,Acierto,0,0,Acierto,0,0,Comisión,0,100,Omisión,100,0
ALJ10M,Grupo emoción,10,1,1.354955852,1,1.092561778,1,1.648053728,1,0.922825877,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,1.934362469,1,1.085309235,1,2.088145778,1,0.96783763,Tristeza,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,1.623720691,0,,1,2.906582519,0,,Enojo,Enojo,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Omisión,100,0
ALJ10M,Grupo emoción,10,0,,0,1.836323556,1,3.133197037,1,1.32032,Enojo,Tristeza,Post,Omisión,100,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,2.303382914,1,0.785197827,1,2.397042568,1,1.058188642,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,1.543704889,0,,1,1.121231802,1,1.315604938,Enojo,Enojo,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,2.395973531,1,0.872898765,1,1.386160593,1,1.272130765,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,2.38205116,0,0.776757333,1,1.33638558,1,0.679498272,Alegría,Tristeza,Post,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,3.272577185,1,1.328267062,1,1.277264988,1,0.859797333,Tristeza,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,2.225007012,1,1.032679506,1,2.318331654,1,1.751339457,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,3.563205531,1,0.869507951,1,1.772061235,1,0.926384593,Enojo,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,1.794049975,1,0.876652247,1,1.640909827,0,,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
ALJ10M,Grupo emoción,10,1,3.578665086,1,0.735590716,1,3.046038519,1,0.719116642,Enojo,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,0,0.025015704,0,1.081890765,0,1.352501728,0,,Alegría,Enojo,Post,Comisión,0,100,Comisión,0,100,Comisión,0,100,Omisión,100,0
ALJ10M,Grupo emoción,10,0,3.680006321,1,1.146427259,1,1.491035654,0,1.632697679,Enojo,Tristeza,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Comisión,0,100
ALJ10M,Grupo emoción,10,1,2.311447309,1,1.215309432,1,2.376665284,1,0.842889481,Enojo,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,0,2.246523654,1,1.583494321,1,2.64818884,1,1.156464988,Tristeza,Enojo,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,0,1.336466173,0,1.101808198,1,1.43500484,1,0.725659654,Enojo,Enojo,Post,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,2.675065679,1,1.057289877,1,2.350352988,1,0.892539259,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,0,2.031889778,0,,1,1.624083753,1,0.812528593,Tristeza,Tristeza,Post,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,1.784017383,0,0.614194963,0,2.585978469,0,1.769040593,Tristeza,Enojo,Post,Acierto,0,0,Comisión,0,100,Comisión,0,100,Comisión,0,100
ALJ10M,Grupo emoción,10,1,2.547605728,1,1.048368198,1,1.543440593,1,1.740421136,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,3.345253926,1,0.066770568,1,1.937255506,1,0.840332247,Enojo,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,2.008486321,1,1.498884741,0,1.322600296,1,1.022499556,Alegría,Tristeza,Post,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
ALJ10M,Grupo emoción,10,1,2.520058469,1,1.30624079,1,2.915157728,1,0.952215704,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,2.527172741,0,0.586260543,1,2.520870716,1,1.277509136,Alegría,Tristeza,Post,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
ALJ10M,Grupo emoción,10,1,3.595059358,1,0.785658469,0,,0,0.35894716,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Omisión,100,0,Comisión,0,100
ALJ10M,Grupo emoción,10,1,2.27990163,1,1.007628642,1,1.593030716,0,1.787911111,Enojo,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Comisión,0,100
CLB8M,Grupo emoción,8,0,,0,1.79696142,1,3.000474865,1,1.029625702,Tristeza,Alegría,Pre,Omisión,100,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,3.901224218,1,1.047641322,1,2.294688628,1,0.692136843,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,2.333533893,1,0.96863721,1,2.68189723,1,1.342960864,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,3.022620462,0,,1,2.874226468,1,0.902456022,Tristeza,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,2.584021795,0,,1,2.051738905,1,1.165776724,Enojo,Enojo,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,2.406269556,0,1.475349314,1,1.149393106,1,0.6642585,Enojo,Tristeza,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,1.632370673,1,1.231709418,1,2.428581869,1,1.022360511,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,2.479575293,1,1.33516787,0,1.389863024,1,0.656706494,Enojo,Enojo,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
CLB8M,Grupo emoción,8,1,2.1662346,1,1.316716102,1,1.821407859,1,1.613266657,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,3.124589531,0,1.302981375,1,2.540540081,1,0.77795538,Alegría,Tristeza,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,0,2.165336229,1,1.477599982,1,1.648835278,1,0.987948632,Tristeza,Alegría,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,3.382974327,0,0.280634296,1,1.295512332,1,0.830376952,Alegría,Alegría,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,3.62694331,0,1.181487946,1,1.12365995,1,1.249709234,Enojo,Alegría,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,0,,1,1.106203738,1,1.350845117,1,0.582375571,Tristeza,Enojo,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,3.293124182,1,1.428669178,0,0.845588816,0,0.883656995,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Comisión,0,100
CLB8M,Grupo emoción,8,0,,0,1.795796777,1,0.531212667,1,0.848984374,Alegría,Enojo,Pre,Omisión,100,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,0.077426629,0,,0,0.723712177,0,0.89706303,Enojo,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Comisión,0,100,Comisión,0,100
CLB8M,Grupo emoción,8,0,2.886919022,0,,0,0.422375445,0,0.934292491,Enojo,Tristeza,Pre,Comisión,0,100,Omisión,100,0,Comisión,0,100,Comisión,0,100
CLB8M,Grupo emoción,8,1,2.774363081,0,,0,0.695995414,1,0.947508897,Tristeza,Enojo,Pre,Acierto,0,0,Omisión,100,0,Comisión,0,100,Acierto,0,0
CLB8M,Grupo emoción,8,0,,0,,0,0.809404294,1,1.450652406,Enojo,Enojo,Pre,Omisión,100,0,Omisión,100,0,Comisión,0,100,Acierto,0,0
CLB8M,Grupo emoción,8,0,2.625253235,1,1.916032724,1,2.070799068,1,0.699911664,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,0,,1,1.557716589,0,0.640549247,0,,Tristeza,Tristeza,Pre,Omisión,100,0,Acierto,0,0,Comisión,0,100,Omisión,100,0
CLB8M,Grupo emoción,8,1,3.327208555,1,1.263379566,0,0.288261759,1,1.308123898,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
CLB8M,Grupo emoción,8,1,1.849162942,0,1.33150999,1,0.548273816,1,1.163572672,Alegría,Alegría,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,2.530347481,0,1.073530527,0,0.383350426,1,0.811496147,Enojo,Tristeza,Pre,Acierto,0,0,Comisión,0,100,Comisión,0,100,Acierto,0,0
CLB8M,Grupo emoción,8,1,2.770941449,1,1.946835316,0,0.984886111,1,0.747840986,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
CLB8M,Grupo emoción,8,0,,0,,0,1.292137317,1,1.155294938,Tristeza,Enojo,Pre,Omisión,100,0,Omisión,100,0,Comisión,0,100,Acierto,0,0
CLB8M,Grupo emoción,8,0,,1,1.312595605,1,1.238363843,0,,Alegría,Tristeza,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
CLB8M,Grupo emoción,8,0,2.754449979,1,1.333148313,0,0.910334744,0,0.92766256,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Comisión,0,100,Comisión,0,100
CLB8M,Grupo emoción,8,0,1.560853381,0,1.649372563,1,2.81883324,1,1.589716219,Enojo,Alegría,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,0,,0,,1,3.590821531,1,1.041115654,Tristeza,Alegría,Post,Omisión,100,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,1.649165827,1,1.555081086,1,2.600165531,1,0.961450667,Alegría,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,2.286941235,1,1.588693333,1,2.04134637,1,0.703311802,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,0,3.489288296,0,,1,2.712613531,1,1.158671012,Tristeza,Tristeza,Post,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,2.696311704,1,1.817902222,1,1.888080593,1,0.50089363,Enojo,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,1.746267259,0,,1,2.369520988,1,1.206526815,Enojo,Tristeza,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,2.716534914,1,1.319765333,1,2.050065778,1,1.280497383,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,2.983092148,1,1.511564247,1,3.444849778,1,0.860976593,Enojo,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,2.335141926,1,1.101402469,1,1.359337877,1,1.131274667,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,2.347702123,0,,1,2.101523358,1,0.79932958,Alegría,Tristeza,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,3.947780741,1,1.573259062,1,1.697017679,1,0.622127012,Tristeza,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,0,,1,1.470843654,1,2.848077432,1,1.304219259,Alegría,Alegría,Post,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,0,,1,1.247982222,1,1.495737284,1,1.61843279,Enojo,Alegría,Post,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,3.201553383,1,1.550650074,1,1.760632099,1,1.953956741,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,0,,1,1.120431012,1,2.349592099,0,1.259577284,Enojo,Alegría,Post,Omisión,100,0,Acierto,0,0,Acierto,0,0,Comisión,0,100
CLB8M,Grupo emoción,8,1,3.549219951,1,1.545024395,1,2.560876247,1,0.763504593,Alegría,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,3.222663111,1,1.393017284,1,2.645861531,0,1.876649481,Enojo,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Comisión,0,100
CLB8M,Grupo emoción,8,1,2.807355654,0,,1,3.232409679,1,1.833165432,Enojo,Tristeza,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,3.330087111,1,1.619702518,1,2.806951506,1,1.317606321,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,1.955164444,1,1.948681086,1,1.68563121,1,1.421462123,Enojo,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,0,2.069358617,1,1.395107556,1,1.50345442,1,1.053659654,Tristeza,Enojo,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,0,,0,,1,2.538499556,1,0.788510025,Tristeza,Tristeza,Post,Omisión,100,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,0,,1,0.796625778,1,3.02470637,1,1.169291062,Tristeza,Enojo,Post,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,3.150174025,1,1.42028879,1,3.74313284,0,1.421788049,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Comisión,0,100
CLB8M,Grupo emoción,8,0,0.81433363,0,,0,,1,1.218044444,Enojo,Tristeza,Post,Comisión,0,100,Omisión,100,0,Omisión,100,0,Acierto,0,0
CLB8M,Grupo emoción,8,0,,0,1.266635457,0,,0,1.475256889,Alegría,Tristeza,Post,Omisión,100,0,Comisión,0,100,Omisión,100,0,Comisión,0,100
CLB8M,Grupo emoción,8,1,2.847988938,1,1.384727704,0,,1,1.70880237,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Omisión,100,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,2.075791407,1,1.554084741,1,1.71440158,1,1.091297975,Alegría,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,0,,0,,1,3.780519111,1,1.526066173,Tristeza,Enojo,Post,Omisión,100,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
CLB8M,Grupo emoción,8,1,2.126610963,0,,1,1.92918084,1,1.277064296,Enojo,Alegría,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,2.777930096,0,,1,2.285143929,1,1.249238716,Tristeza,Alegría,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,3.021205745,1,1.06259837,1,1.857979147,1,1.200909196,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,2.445248747,1,1.280496024,0,1.677902363,1,0.604487194,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
EGV8M,Grupo emoción,8,1,2.684136047,1,0.941581781,1,3.481176874,1,1.170822851,Tristeza,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,1.71395849,1,1.527648022,1,2.664945908,1,1.244231699,Enojo,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,2.554947994,0,,0,,1,1.508992007,Enojo,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Omisión,100,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,1.944591364,1,1.120442564,0,1.979063292,1,1.294792529,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
EGV8M,Grupo emoción,8,0,1.740412239,1,1.421526456,1,3.561051703,1,1.081113348,Enojo,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,3.521908166,0,,1,1.964856466,1,1.593009456,Alegría,Alegría,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,3.770538485,1,1.513277245,1,1.890204358,0,,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
EGV8M,Grupo emoción,8,1,3.141432606,1,0.704321742,1,2.881282672,1,1.283872224,Tristeza,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,3.435923307,1,1.41454492,1,2.477667933,1,1.14941997,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,2.730228725,1,1.819989191,1,1.877432002,1,1.000534124,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,0,,1,1.129232695,1,1.710469302,1,0.533656916,Tristeza,Enojo,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,0,1.71937321,0,,0,,1,1.431900786,Enojo,Alegría,Pre,Comisión,0,100,Omisión,100,0,Omisión,100,0,Acierto,0,0
EGV8M,Grupo emoción,8,0,2.176022658,0,,1,2.070982377,1,0.631598326,Alegría,Enojo,Pre,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,0,2.193044696,1,1.515608111,1,3.813148692,0,,Enojo,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Omisión,100,0
EGV8M,Grupo emoción,8,0,1.737124533,0,,1,2.4255312,1,1.752757533,Enojo,Tristeza,Pre,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,0,1.922868482,0,,1,2.4093222,1,1.152640911,Tristeza,Enojo,Pre,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,0,1.957321053,0,1.538567932,1,3.067222572,1,1.158218792,Enojo,Enojo,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,1.885753194,1,1.665941069,1,2.060084591,1,0.981236923,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,0,3.314245779,0,,1,3.884984403,1,1.178350758,Tristeza,Tristeza,Pre,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,0,2.782440124,1,1.044929616,1,1.787068671,1,1.119153082,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,0,2.499418074,0,1.215357405,0,3.083725893,1,1.614370461,Alegría,Alegría,Pre,Comisión,0,100,Comisión,0,100,Comisión,0,100,Acierto,0,0
EGV8M,Grupo emoción,8,0,2.301689917,1,1.703917593,1,1.651326144,1,0.698553836,Enojo,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,1.945245586,1,1.940636398,1,1.906698988,1,1.319404104,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,0,2.414215833,0,1.164234401,1,1.7241183,1,1.057333774,Tristeza,Enojo,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,2.416622156,0,,1,2.748715653,1,1.449639861,Alegría,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,1.971276224,0,1.636172354,1,1.835665648,1,1.282457902,Tristeza,Enojo,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,2.17116537,1,1.311947703,1,2.782367038,1,1.550372385,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,2.587980247,1,1.201403654,1,1.614272,1,1.571610074,Tristeza,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,2.074715259,1,1.241463309,1,1.719698568,1,0.938681679,Alegría,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,1.697372049,1,1.155672099,0,1.320315654,1,1.396758914,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
EGV8M,Grupo emoción,8,1,3.002170469,1,1.55026963,1,1.858309926,0,,Tristeza,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
EGV8M,Grupo emoción,8,1,2.017557333,1,1.194648889,1,2.075128099,1,0.688689778,Enojo,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,0,2.088809877,1,1.838334025,1,1.427049877,1,1.277361383,Enojo,Tristeza,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,0,2.383230815,1,0.687518025,1,1.70438637,1,1.460116543,Alegría,Alegría,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,0,,1,1.716866765,1,1.222375111,1,1.566185481,Enojo,Enojo,Post,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,0.070900938,1,0.978930173,1,1.025970963,1,1.194862222,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,2.557195062,0,,1,1.470751605,1,1.821815704,Alegría,Tristeza,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,3.101258667,1,1.015023012,0,1.252335407,1,1.323246222,Tristeza,Alegría,Post,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
EGV8M,Grupo emoción,8,1,2.050662321,1,1.610246716,1,1.853035062,1,1.52329363,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,3.667801284,1,1.192185679,1,1.436144593,1,0.995172346,Enojo,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,2.160950123,1,1.311436642,1,1.737824,1,0.84809284,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,2.454827852,1,1.807023407,1,2.329190321,1,1.411038025,Enojo,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,3.653929481,0,,1,1.724071506,1,0.866630716,Alegría,Enojo,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,3.939975111,1,1.511278222,1,2.159230025,1,0.989196642,Enojo,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,0,1.57840316,0,,1,2.380411654,1,1.150151901,Enojo,Tristeza,Post,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,3.032170272,0,,0,1.670960988,1,0.995124148,Tristeza,Enojo,Post,Acierto,0,0,Omisión,100,0,Comisión,0,100,Acierto,0,0
EGV8M,Grupo emoción,8,0,2.612432198,1,1.165497679,1,1.978778864,1,1.208530963,Enojo,Enojo,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
EGV8M,Grupo emoción,8,1,2.143245432,1,1.632416,1,2.498750025,1,0.954624,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
